,fname,BHAR_Short_label,EP_label,label_env,label_eps,BHAR_label,Form,Log_MarketCap,Industry_numeric
742,20180831_10-K_edgar_data_896878_0000896878-18-000171_1.txt,1.0,1,0,0,1,10-K,24.76228548696609,4
743,20160229_10-K_edgar_data_78003_0000078003-16-000077_1.txt,0.0,1,1,1,1,10-K,25.933587530790145,2
744,20160429_10-Q_edgar_data_101829_0000101829-16-000062_1.txt,0.0,0,1,1,0,10-Q,25.193116830862778,2
745,20150730_10-Q_edgar_data_827052_0000827052-15-000144_1.txt,1.0,1,0,0,1,10-Q,23.68830907248297,3
746,20170727_10-Q_edgar_data_14272_0000014272-17-000165_1.txt,1.0,1,1,0,1,10-Q,25.211335871059905,2
747,20160803_10-Q_edgar_data_1373835_0001373835-16-000019_1.txt,0.0,0,0,1,1,10-Q,23.964377866733717,3
748,20150522_10-Q_edgar_data_896878_0000896878-15-000050_1.txt,0.0,0,0,0,0,10-Q,24.10529422172623,4
749,20171107_10-Q_edgar_data_746515_0000746515-17-000045_1.txt,0.0,1,1,1,1,10-Q,23.12340266830147,3
750,20160229_10-K_edgar_data_73124_0000073124-16-000324_1.txt,1.0,0,1,1,1,10-K,23.342838991125745,1
751,20160426_10-Q_edgar_data_64040_0000064040-16-000059_1.txt,1.0,0,0,1,1,10-Q,24.06431315896136,4
752,20180212_10-K_edgar_data_899689_0000899689-18-000009_1.txt,0.0,1,0,0,0,10-K,23.276057651607523,1
753,20180727_10-Q_edgar_data_858470_0000858470-18-000043_1.txt,1.0,0,0,1,0,10-Q,23.03215661724087,5
754,20150806_10-Q_edgar_data_37785_0000037785-15-000052_1.txt,0.0,0,0,0,0,10-Q,22.60372178480472,2
755,20150803_10-Q_edgar_data_879101_0001213900-15-005627_1.txt,0.0,1,1,0,0,10-Q,23.06055890869973,1
756,20160803_10-Q_edgar_data_1365135_0001365135-16-000089_1.txt,1.0,1,1,1,1,10-Q,22.997003999358142,4
757,20170804_10-Q_edgar_data_1430602_0001564590-17-015643_1.txt,1.0,0,1,0,0,10-Q,23.150839392932923,3
758,20140731_10-Q_edgar_data_107263_0000107263-14-000015_1.txt,0.0,0,1,1,0,10-Q,24.46853189574333,3
759,20171103_10-Q_edgar_data_97745_0000097745-17-000047_1.txt,0.0,1,1,0,0,10-Q,25.075822601899134,2
760,20140402_10-Q_edgar_data_815097_0001193125-14-127172_1.txt,1.0,0,0,1,1,10-Q,24.112010588781715,3
761,20171101_10-Q_edgar_data_93751_0000093751-17-000473_1.txt,0.0,0,1,0,1,10-Q,24.26414941898494,1
762,20151029_10-Q_edgar_data_59558_0000059558-15-000056_1.txt,1.0,1,1,1,0,10-Q,23.313006338729277,1
763,20150505_10-Q_edgar_data_49196_0001193125-15-171460_1.txt,0.0,0,0,1,1,10-Q,22.906801626655508,1
764,20180806_10-Q_edgar_data_100493_0000100493-18-000092_1.txt,0.0,1,1,0,1,10-Q,23.806279871349687,2
765,20161028_10-Q_edgar_data_62709_0000062709-16-000082_1.txt,1.0,1,1,1,1,10-Q,24.21108213859702,1
766,20160211_10-Q_edgar_data_791907_0000791907-16-000150_1.txt,1.0,0,1,1,0,10-Q,23.01210110283442,2
767,20150129_10-K_edgar_data_63754_0000063754-15-000013_1.txt,0.0,0,0,0,0,10-K,22.954035639889124,2
768,20160203_10-Q_edgar_data_4127_0000004127-16-000044_1.txt,0.0,0,1,0,1,10-Q,23.26380672432989,2
769,20180802_10-Q_edgar_data_1555280_0001555280-18-000226_1.txt,1.0,0,0,0,0,10-Q,24.50866270322999,2
770,20180507_10-Q_edgar_data_1012100_0001628280-18-006036_1.txt,0.0,1,1,1,0,10-Q,22.68481481665957,2
771,20150129_10-Q_edgar_data_1339947_0001339947-15-000009_1.txt,0.0,0,0,0,1,10-Q,24.033921000985625,3
772,20170210_10-K_edgar_data_804753_0000804753-17-000004_1.txt,1.0,0,0,1,1,10-K,23.55533469691873,4
773,20180727_10-Q_edgar_data_743988_0000743988-18-000038_1.txt,0.0,0,0,1,1,10-Q,23.65100047217602,2
774,20150723_10-Q_edgar_data_1113169_0001113169-15-000022_1.txt,1.0,0,1,0,0,10-Q,23.70895409280876,1
775,20151022_10-Q_edgar_data_7332_0000007332-15-000028_1.txt,0.0,1,0,0,0,10-Q,22.224420076569874,5
776,20151029_10-Q_edgar_data_1141391_0001141391-15-000065_1.txt,0.0,1,1,0,0,10-Q,25.450116387462234,4
777,20160907_10-Q_edgar_data_850209_0000850209-16-000005_1.txt,0.0,0,0,1,1,10-Q,22.90388272240716,8
778,20170808_10-Q_edgar_data_1048286_0001628280-17-008302_1.txt,0.0,1,1,0,1,10-Q,24.37944314997653,4
779,20170727_10-Q_edgar_data_106640_0000106640-17-000060_1.txt,0.0,1,0,1,0,10-Q,23.288819450270136,2
780,20170809_10-Q_edgar_data_1530721_0001530721-17-000078_1.txt,0.0,1,1,1,0,10-Q,22.66067678417992,2
781,20170503_10-Q_edgar_data_92122_0000092122-17-000024_1.txt,1.0,1,0,0,1,10-Q,24.619846106762942,3
782,20160503_10-Q_edgar_data_1442145_0001442145-16-000069_1.txt,1.0,0,1,1,1,10-Q,23.28595663809643,4
783,20150219_10-Q_edgar_data_6951_0000006951-15-000008_1.txt,1.0,1,1,1,0,10-Q,24.14529181288464,2
784,20150505_10-Q_edgar_data_1358071_0001358071-15-000009_1.txt,0.0,0,0,0,1,10-Q,23.39923042965288,5
785,20170127_10-Q_edgar_data_319201_0000319201-17-000006_1.txt,1.0,0,1,1,1,10-Q,23.32623686058927,2
786,20180523_10-K_edgar_data_1037038_0001037038-18-000007_1.txt,1.0,1,1,1,0,10-K,23.10961088009944,2
787,20180803_10-Q_edgar_data_895421_0001193125-18-238269_1.txt,0.0,1,1,0,0,10-Q,25.190121258492034,1
788,20141219_10-K_edgar_data_315189_0001104659-14-087794_1.txt,0.0,0,0,0,0,10-K,24.1579312952364,2
789,20150205_10-K_edgar_data_101829_0000101829-15-000005_1.txt,0.0,0,0,0,0,10-K,25.41423406179371,2
790,20150428_10-Q_edgar_data_37996_0000037996-15-000029_1.txt,0.0,0,0,1,0,10-Q,24.87971190632329,2
791,20150506_10-Q_edgar_data_1120193_0001120193-15-000005_1.txt,1.0,1,1,1,1,10-Q,22.834354653828928,1
792,20170505_10-Q_edgar_data_915389_0000915389-17-000023_1.txt,0.0,1,1,1,1,10-Q,23.175071648884597,2
793,20141024_10-Q_edgar_data_1521332_0001521332-14-000049_1.txt,1.0,0,0,1,1,10-Q,23.70754177153609,2
794,20151118_10-Q_edgar_data_1045810_0001045810-15-000173_1.txt,0.0,0,1,0,1,10-Q,23.53832359658635,2
795,20140731_10-Q_edgar_data_1413329_0001413329-14-000039_1.txt,1.0,1,0,1,0,10-Q,25.57615800900397,2
796,20180509_10-Q_edgar_data_720005_0000720005-18-000038_1.txt,1.0,0,0,0,1,10-Q,23.32462201143793,1
797,20161115_10-K_edgar_data_1403161_0001403161-16-000058_1.txt,1.0,0,0,1,0,10-K,25.93720150713464,4
798,20180222_10-K_edgar_data_1037868_0001193125-18-053631_1.txt,1.0,0,0,0,1,10-K,23.59627425406655,2
799,20161020_10-Q_edgar_data_1065280_0001065280-16-000081_1.txt,1.0,0,0,1,0,10-Q,24.69233130438124,4
800,20160428_10-Q_edgar_data_1601712_0001601712-16-000109_1.txt,1.0,0,1,0,0,10-Q,23.97466751818862,1
801,20180215_10-K_edgar_data_24741_0000024741-18-000010_1.txt,1.0,0,0,1,0,10-K,23.955222315812755,2
802,20170802_10-Q_edgar_data_1410636_0001564590-17-014936_1.txt,0.0,0,1,1,0,10-Q,23.405598218446418,3
803,20170523_10-K_edgar_data_1604778_0001604778-17-000031_1.txt,0.0,1,1,0,0,10-K,23.024198234992213,2
804,20180807_10-Q_edgar_data_1099219_0000937834-18-000036_1.txt,0.0,0,0,1,1,10-Q,24.547818171562028,1
805,20180731_10-Q_edgar_data_1091667_0001091667-18-000090_1.txt,0.0,0,0,1,1,10-Q,25.08613838267765,3
806,20180301_10-K_edgar_data_1034054_0001034054-18-000003_1.txt,0.0,0,0,1,1,10-K,23.61663637732981,1
807,20140905_10-Q_edgar_data_104169_0000104169-14-000057_1.txt,0.0,0,0,0,1,10-Q,26.24383434432885,8
808,20160224_10-K_edgar_data_89800_0000089800-16-000026_1.txt,1.0,0,0,0,1,10-K,23.8997998379386,8
809,20160219_10-K_edgar_data_1285785_0001618034-16-000025_1.txt,1.0,0,0,1,1,10-K,22.875190108467454,2
810,20140804_10-Q_edgar_data_820027_0000820027-14-000111_1.txt,0.0,0,0,1,1,10-Q,23.82740275957897,1
811,20141106_10-Q_edgar_data_65984_0000065984-14-000255_1.txt,1.0,0,1,0,1,10-Q,23.41736816378853,3
812,20180522_10-Q_edgar_data_354950_0000354950-18-000034_1.txt,1.0,1,1,1,1,10-Q,26.09651763039749,8
813,20170505_10-Q_edgar_data_36270_0001564590-17-009044_1.txt,1.0,1,1,1,1,10-Q,23.92004270469008,1
814,20170501_10-Q_edgar_data_30625_0001628280-17-004544_1.txt,0.0,0,1,1,0,10-Q,22.592788047468066,2
815,20151209_10-Q_edgar_data_1613103_0001613103-15-000053_1.txt,1.0,0,1,1,1,10-Q,25.41517723835045,2
816,20160509_10-Q_edgar_data_1040971_0001040971-16-000023_1.txt,0.0,0,0,1,0,10-Q,23.12198869447478,1
817,20160603_10-Q_edgar_data_48465_0001104659-16-125370_1.txt,0.0,1,1,0,1,10-Q,23.633999031117543,2
818,20151030_10-Q_edgar_data_108772_0000108772-15-000032_1.txt,1.0,1,0,1,1,10-Q,22.97523785678156,4
819,20141205_10-Q_edgar_data_701985_0000701985-14-000045_1.txt,1.0,0,1,1,1,10-Q,23.912475232781517,8
820,20160809_10-K_edgar_data_80424_0000080424-16-000212_1.txt,1.0,0,0,1,1,10-K,26.159107502908533,2
821,20170222_10-K_edgar_data_51434_0000051434-17-000007_1.txt,1.0,1,1,0,0,10-K,23.786544948985394,2
822,20141110_10-Q_edgar_data_1095073_0001095073-14-000046_1.txt,0.0,0,0,1,0,10-Q,22.77222947251311,1
823,20140501_10-Q_edgar_data_107263_0000107263-14-000006_1.txt,1.0,0,0,0,1,10-Q,24.11314550084121,3
824,20140724_10-Q_edgar_data_90185_0000090185-14-000116_1.txt,1.0,0,0,0,1,10-Q,23.225162985596665,7
825,20160406_10-Q_edgar_data_920760_0001628280-16-014061_1.txt,1.0,0,0,1,0,10-Q,23.0190746326092,6
826,20161108_10-Q_edgar_data_58492_0000058492-16-000037_1.txt,1.0,1,1,0,1,10-Q,22.55019889846333,2
827,20151029_10-Q_edgar_data_107263_0000107263-15-000018_1.txt,1.0,1,0,0,0,10-Q,24.080719891704582,3
828,20170217_10-K_edgar_data_922224_0000922224-17-000010_1.txt,1.0,1,0,0,1,10-K,23.91039569691565,3
829,20160428_10-Q_edgar_data_1593538_0001193125-16-563741_1.txt,0.0,1,0,0,0,10-Q,22.217366161178628,1
830,20170807_10-Q_edgar_data_882095_0000882095-17-000020_1.txt,1.0,1,1,0,1,10-Q,25.286647117356377,2
831,20180301_10-K_edgar_data_1095073_0001095073-18-000008_1.txt,1.0,0,0,0,1,10-K,22.99903291002128,1
832,20180803_10-Q_edgar_data_9389_0001558370-18-006348_1.txt,0.0,0,0,0,1,10-Q,23.379662580564517,2
833,20180327_10-Q_edgar_data_1598014_0001598014-18-000041_1.txt,0.0,0,0,0,1,10-Q,23.690161040247656,4
834,20180222_10-Q_edgar_data_896878_0000896878-18-000036_1.txt,0.0,0,1,1,1,10-Q,24.50919745500164,4
835,20140723_10-Q_edgar_data_702165_0000702165-14-000056_1.txt,0.0,1,0,1,1,10-Q,24.221850140490503,3
836,20140327_10-Q_edgar_data_1467373_0001467373-14-000163_1.txt,0.0,1,1,1,0,10-Q,24.694414720930308,4
837,20170301_10-K_edgar_data_1175454_0001175454-17-000005_1.txt,1.0,1,1,1,0,10-K,23.44055842199687,4
838,20150902_10-Q_edgar_data_1090872_0001090872-15-000039_1.txt,1.0,1,0,1,0,10-Q,23.18922381421504,2
839,20170501_10-Q_edgar_data_811156_0001104659-17-028195_1.txt,0.0,0,0,0,1,10-Q,23.261908416291543,3
840,20141105_10-Q_edgar_data_713676_0001193125-14-398221_1.txt,1.0,1,1,1,1,10-Q,24.55444802246083,1
841,20160419_10-Q_edgar_data_1035267_0001035267-16-000174_1.txt,1.0,0,0,1,1,10-Q,23.89036949489117,2
842,20150722_10-Q_edgar_data_1035267_0001035267-15-000071_1.txt,1.0,0,0,1,1,10-Q,23.736645146570424,2
843,20161026_10-Q_edgar_data_732712_0001193125-16-747399_1.txt,1.0,0,0,1,1,10-Q,25.99200030781266,3
844,20140807_10-Q_edgar_data_35527_0001193125-14-301002_1.txt,0.0,0,0,0,1,10-Q,23.513464379626004,1
845,20160920_10-Q_edgar_data_56873_0001104659-16-145692_1.txt,0.0,0,1,1,1,10-Q,24.10270648809572,8
846,20151104_10-Q_edgar_data_36104_0001193125-15-366273_1.txt,1.0,0,0,0,1,10-Q,25.041473650103477,1
847,20140429_10-Q_edgar_data_1442145_0001442145-14-000017_1.txt,1.0,0,0,1,1,10-Q,22.990891187543927,4
848,20171107_10-Q_edgar_data_1390777_0001390777-17-000106_1.txt,1.0,0,1,1,1,10-Q,24.680201433704028,1
849,20180725_10-Q_edgar_data_702165_0000702165-18-000040_1.txt,1.0,1,1,1,1,10-Q,24.57651100008556,3
850,20161117_10-K_edgar_data_859737_0000859737-16-000071_1.txt,0.0,0,1,0,1,10-K,23.096641929159667,2
851,20140904_10-Q_edgar_data_12659_0001574842-14-000038_1.txt,0.0,0,0,0,0,10-Q,22.923336327493946,4
852,20170425_10-Q_edgar_data_40987_0000040987-17-000009_1.txt,0.0,0,1,1,0,10-Q,23.344332835207556,7
853,20140429_10-Q_edgar_data_829224_0000829224-14-000021_1.txt,0.0,0,1,0,1,10-Q,24.70101623839524,8
854,20150608_10-K_edgar_data_23082_0000023082-15-000023_1.txt,1.0,0,0,1,0,10-K,22.94587971637782,4
855,20140501_10-Q_edgar_data_1124198_0001104659-14-033525_1.txt,0.0,0,1,1,1,10-Q,23.20996927154934,6
856,20150805_10-Q_edgar_data_861878_0000861878-15-000033_1.txt,1.0,0,0,0,1,10-Q,23.221134614205084,3
857,20160107_10-Q_edgar_data_1110783_0001110783-16-000327_1.txt,0.0,0,1,1,0,10-Q,24.44190945813542,2
858,20161108_10-Q_edgar_data_1035002_0001035002-16-000123_1.txt,1.0,0,0,0,1,10-Q,23.993516270096094,2
859,20180503_10-Q_edgar_data_732717_0000732717-18-000024_1.txt,0.0,1,1,1,0,10-Q,26.002112575080535,3
860,20171103_10-Q_edgar_data_1060391_0001060391-17-000047_1.txt,0.0,0,0,1,1,10-Q,23.78464289606428,3
861,20160802_10-Q_edgar_data_64803_0000064803-16-000090_1.txt,0.0,1,1,1,0,10-Q,25.37296033461272,8
862,20150203_10-Q_edgar_data_1567892_0001567892-15-000007_1.txt,1.0,0,0,0,1,10-Q,23.22654380424757,2
863,20140925_10-Q_edgar_data_796343_0000796343-14-000092_1.txt,1.0,0,0,1,1,10-Q,24.242827072224205,4
864,20180601_10-Q_edgar_data_109198_0001193125-18-181451_1.txt,1.0,1,0,1,1,10-Q,24.75805193692692,8
865,20160803_10-Q_edgar_data_203077_0000203077-16-000020_1.txt,0.0,1,1,0,0,10-Q,23.892957560462115,2
866,20150731_10-K_edgar_data_789019_0001193125-15-272806_1.txt,1.0,0,1,1,0,10-K,26.646199131094495,4
867,20170104_10-Q_edgar_data_940944_0000940944-17-000002_1.txt,0.0,0,0,1,1,10-Q,22.915037786802543,8
868,20171030_10-Q_edgar_data_49196_0000049196-17-000059_1.txt,1.0,0,1,1,1,10-Q,23.42359502761309,1
869,20150423_10-Q_edgar_data_789019_0001193125-15-144151_1.txt,1.0,0,0,0,1,10-Q,26.582918052996483,4
870,20160728_10-Q_edgar_data_753308_0000753308-16-000402_1.txt,1.0,1,1,1,0,10-Q,24.79850557365203,3
871,20171025_10-Q_edgar_data_1133421_0001133421-17-000045_1.txt,0.0,1,1,0,0,10-Q,24.69450879999435,2
872,20180321_10-Q_edgar_data_1048911_0001564590-18-006410_1.txt,0.0,1,0,0,0,10-Q,24.921098124248307,3
873,20170503_10-Q_edgar_data_1262039_0001262039-17-000017_1.txt,1.0,0,0,1,0,10-Q,22.65382215981286,2
874,20160504_10-Q_edgar_data_1004980_0001004980-16-000073_1.txt,0.0,1,1,1,1,10-Q,24.10207927357655,3
875,20180220_10-K_edgar_data_1361658_0001361658-18-000003_1.txt,0.0,0,0,0,0,10-K,23.21179958418964,4
876,20161103_10-Q_edgar_data_37785_0000037785-16-000111_1.txt,1.0,0,0,0,1,10-Q,22.64259871856457,2
877,20150217_10-K_edgar_data_1021860_0000950123-15-003051_1.txt,0.0,0,0,0,0,10-K,23.841203420139877,2
878,20151105_10-Q_edgar_data_906107_0000906107-15-000022_1.txt,0.0,0,1,1,1,10-Q,24.08485462997465,1
879,20140805_10-Q_edgar_data_1101215_0001101215-14-000199_1.txt,1.0,0,1,1,0,10-Q,23.38826586158481,4
880,20180507_10-Q_edgar_data_1058290_0001058290-18-000015_1.txt,0.0,0,0,0,0,10-Q,24.543570154634672,4
881,20180208_10-Q_edgar_data_1383312_0001383312-18-000007_1.txt,1.0,0,1,1,1,10-Q,23.082722664358453,4
882,20150505_10-Q_edgar_data_732717_0000732717-15-000040_1.txt,0.0,0,0,0,1,10-Q,25.888668534942248,3
883,20171024_10-Q_edgar_data_1532063_0001532063-17-000014_1.txt,1.0,0,0,1,1,10-Q,24.22980293405007,8
884,20160218_10-K_edgar_data_1048286_0001628280-16-011346_1.txt,1.0,0,0,1,1,10-K,23.524266879225387,4
885,20150408_10-Q_edgar_data_34408_0000034408-15-000004_1.txt,0.0,0,0,1,0,10-Q,22.93781349946521,8
886,20180727_10-Q_edgar_data_1060391_0001060391-18-000023_1.txt,1.0,0,0,1,1,10-Q,23.88388587384457,3
887,20140502_10-Q_edgar_data_1001250_0001104659-14-034101_1.txt,0.0,0,0,1,0,10-Q,24.08874015726682,2
888,20171018_10-Q_edgar_data_1067701_0001067701-17-000030_1.txt,0.0,1,1,1,1,10-Q,23.225177470613,4
889,20161103_10-Q_edgar_data_1393311_0001393311-16-000065_1.txt,1.0,0,1,1,0,10-Q,24.288286617915524,1
890,20150729_10-Q_edgar_data_1478242_0001564590-15-005743_1.txt,0.0,0,0,1,1,10-Q,22.99602016412017,4
891,20160107_10-Q_edgar_data_16918_0000016918-16-000058_1.txt,0.0,1,1,0,0,10-Q,24.118128828654225,2
892,20141030_10-Q_edgar_data_831001_0000831001-14-000136_1.txt,0.0,1,0,0,1,10-Q,25.804777662616395,1
893,20170228_10-K_edgar_data_1390777_0001390777-17-000065_1.txt,1.0,1,1,1,1,10-K,24.61315923283401,1
894,20170724_10-Q_edgar_data_813672_0000813672-17-000017_1.txt,1.0,0,1,1,1,10-Q,23.008363827945196,4
895,20150804_10-Q_edgar_data_4977_0000004977-15-000142_1.txt,1.0,0,1,0,0,10-Q,24.03869736744769,1
896,20161031_10-Q_edgar_data_50863_0000050863-16-000153_1.txt,0.0,0,0,1,0,10-Q,25.830718840619426,2
897,20160804_10-Q_edgar_data_793952_0000793952-16-000087_1.txt,0.0,0,0,0,0,10-Q,22.974504728890217,2
898,20150218_10-K_edgar_data_726728_0001104659-15-011630_1.txt,0.0,1,1,0,0,10-K,23.19547269298654,1
899,20161028_10-Q_edgar_data_315293_0001628280-16-020443_1.txt,0.0,0,0,1,0,10-Q,24.100251407331385,1
900,20170831_10-Q_edgar_data_315189_0001558370-17-006878_1.txt,1.0,0,0,0,1,10-Q,24.34086258830254,2
901,20150204_10-K_edgar_data_822416_0000822416-15-000007_1.txt,1.0,0,0,0,0,10-K,22.79636346096534,6
902,20160727_10-Q_edgar_data_823768_0001193125-16-659444_1.txt,1.0,0,0,1,0,10-Q,24.09864268598882,3
903,20170505_10-Q_edgar_data_1002910_0001002910-17-000091_1.txt,0.0,1,1,1,1,10-Q,23.310393135665866,3
904,20180122_10-K_edgar_data_796343_0000796343-18-000015_1.txt,0.0,0,0,1,1,10-K,25.30059088239565,4
905,20161012_10-K_edgar_data_909832_0000909832-16-000032_1.txt,0.0,0,1,0,0,10-K,24.909430582376917,8
906,20150929_10-K_edgar_data_16732_0000016732-15-000034_1.txt,0.0,1,0,1,0,10-K,23.475120447943517,2
907,20140509_10-Q_edgar_data_886982_0001193125-14-190498_1.txt,1.0,0,0,1,1,10-Q,25.008213199394348,1
908,20180802_10-Q_edgar_data_91576_0000091576-18-000028_1.txt,0.0,1,1,1,0,10-Q,23.834107789253768,1
909,20151030_10-Q_edgar_data_1137789_0001104659-15-074539_1.txt,1.0,0,0,1,0,10-Q,23.15522454346837,2
910,20180226_10-K_edgar_data_1408198_0001564590-18-003147_1.txt,1.0,0,0,1,1,10-K,23.287426383378317,4
911,20150807_10-Q_edgar_data_915913_0000915913-15-000027_1.txt,0.0,0,0,1,0,10-Q,22.47233051740264,2
912,20170803_10-Q_edgar_data_1571949_0001571949-17-000009_1.txt,0.0,0,0,0,1,10-Q,24.369767154086567,1
913,20140506_10-Q_edgar_data_1037868_0001193125-14-184822_1.txt,1.0,0,0,1,0,10-Q,23.279005918905423,2
914,20140425_10-Q_edgar_data_1326801_0001326801-14-000023_1.txt,1.0,0,0,1,1,10-Q,25.721179881979022,4
915,20140501_10-Q_edgar_data_108772_0000108772-14-000011_1.txt,0.0,0,1,0,1,10-Q,23.36952855245144,4
916,20180427_10-Q_edgar_data_740260_0000740260-18-000090_1.txt,1.0,0,0,1,1,10-Q,23.6346460852075,1
917,20180503_10-Q_edgar_data_72741_0000072741-18-000042_1.txt,0.0,1,1,0,0,10-Q,23.649383661945876,3
918,20141104_10-Q_edgar_data_915389_0000915389-14-000070_1.txt,1.0,0,0,0,0,10-Q,23.20478554083651,2
919,20150423_10-Q_edgar_data_33213_0000033213-15-000008_1.txt,0.0,1,1,0,0,10-Q,23.313760591491874,5
920,20180129_10-K_edgar_data_1133421_0001133421-18-000005_1.txt,1.0,1,1,1,1,10-K,24.799120399499625,2
921,20150429_10-Q_edgar_data_1133421_0001133421-15-000026_1.txt,0.0,0,0,1,0,10-Q,24.152042538695543,2
922,20180426_10-Q_edgar_data_1633917_0001633917-18-000096_1.txt,0.0,1,1,1,1,10-Q,25.226148783255805,4
923,20160901_10-K_edgar_data_896878_0000896878-16-000286_1.txt,0.0,1,0,1,0,10-K,24.08975998360169,4
924,20151029_10-Q_edgar_data_1022079_0001022079-15-000152_1.txt,1.0,1,0,0,1,10-Q,22.98280009924252,4
925,20180424_10-Q_edgar_data_1652044_0001652044-18-000016_1.txt,0.0,1,1,1,1,10-Q,27.28752001940668,4
926,20140425_10-Q_edgar_data_1035267_0001035267-14-000053_1.txt,0.0,0,0,1,0,10-Q,23.3673068772196,2
927,20140807_10-Q_edgar_data_78003_0000078003-14-000039_1.txt,0.0,0,0,0,1,10-Q,25.90391282249229,2
928,20141118_10-K_edgar_data_1137411_0001137411-14-000116_1.txt,1.0,0,0,0,1,10-K,23.13531571355597,2
929,20150723_10-Q_edgar_data_1418135_0001418135-15-000019_1.txt,1.0,1,1,0,1,10-Q,23.414363634602594,2
930,20150723_10-Q_edgar_data_768251_0000768251-15-000033_1.txt,1.0,0,0,0,1,10-Q,23.42805654500143,2
931,20170426_10-Q_edgar_data_726728_0001104659-17-026354_1.txt,0.0,0,0,1,0,10-Q,23.50628986524165,1
932,20141229_10-K_edgar_data_1441634_0001441634-14-000049_1.txt,1.0,0,1,1,1,10-K,23.97606105546446,2
933,20150203_10-Q_edgar_data_827054_0000827054-15-000017_1.txt,1.0,1,0,1,1,10-Q,22.940623575181853,2
934,20140828_10-Q_edgar_data_863157_0000863157-14-000062_1.txt,1.0,1,0,0,0,10-Q,22.6843738539786,8
935,20180123_10-K_edgar_data_1598014_0001598014-18-000020_1.txt,0.0,0,0,1,1,10-K,23.68326507751384,4
936,20160510_10-Q_edgar_data_200406_0000200406-16-000084_1.txt,1.0,0,0,0,1,10-Q,26.477159445446983,2
937,20151020_10-Q_edgar_data_29905_0000029905-15-000046_1.txt,1.0,1,0,0,1,10-Q,22.978239008869927,2
938,20170208_10-K_edgar_data_42582_0001564590-17-001142_1.txt,1.0,1,1,0,1,10-K,22.813348065188475,2
939,20160224_10-K_edgar_data_217346_0001104659-16-099562_1.txt,1.0,0,1,0,1,10-K,22.944622804937342,2
940,20140424_10-Q_edgar_data_27904_0000027904-14-000006_1.txt,1.0,0,0,1,1,10-Q,24.16200168103275,3
941,20141023_10-Q_edgar_data_811156_0001104659-14-073231_1.txt,0.0,0,0,1,0,10-Q,22.899996984437305,3
942,20150731_10-Q_edgar_data_53669_0000053669-15-000029_1.txt,1.0,0,1,0,0,10-Q,24.117754247036626,2
943,20140725_10-Q_edgar_data_1060391_0001060391-14-000049_1.txt,1.0,0,1,1,1,10-Q,23.31045939369273,3
944,20180301_10-K_edgar_data_915389_0000915389-18-000016_1.txt,1.0,0,1,0,1,10-K,23.38738394830326,2
945,20161104_10-Q_edgar_data_200406_0000200406-16-000112_1.txt,1.0,0,0,0,0,10-Q,26.46998138311096,2
946,20170228_10-K_edgar_data_51253_0000051253-17-000004_1.txt,0.0,1,1,1,1,10-K,23.02420926314262,2
947,20150506_10-Q_edgar_data_791907_0000791907-15-000061_1.txt,0.0,0,0,0,0,10-Q,23.11886690734657,2
948,20170223_10-K_edgar_data_914208_0000914208-17-000328_1.txt,0.0,1,1,0,0,10-K,23.313030898859356,1
949,20160506_10-Q_edgar_data_45012_0000045012-16-000298_1.txt,0.0,1,1,0,1,10-Q,24.24636847806559,5
950,20170126_10-Q_edgar_data_1385157_0001047469-17-000362_1.txt,1.0,0,0,0,0,10-Q,24.00233471757864,7
951,20140507_10-Q_edgar_data_58492_0000058492-14-000005_1.txt,1.0,0,1,0,0,10-Q,22.24344074847815,2
952,20140731_10-Q_edgar_data_1124198_0001104659-14-055502_1.txt,0.0,0,0,1,0,10-Q,23.163693553339908,6
953,20171102_10-Q_edgar_data_1393612_0001393612-17-000056_1.txt,0.0,1,1,0,1,10-Q,23.921791188478192,1
954,20171101_10-Q_edgar_data_1090012_0001564590-17-020684_1.txt,1.0,0,1,0,0,10-Q,23.745471575455863,5
955,20170524_10-Q_edgar_data_1158449_0001158449-17-000105_1.txt,1.0,1,1,0,0,10-Q,23.00797392424439,8
956,20150528_10-Q_edgar_data_315189_0001104659-15-041408_1.txt,0.0,0,1,0,1,10-Q,24.164228062541994,2
957,20170804_10-Q_edgar_data_831259_0000831259-17-000026_1.txt,1.0,1,0,1,0,10-Q,23.76089310035521,5
958,20150908_10-Q_edgar_data_47217_0001047469-15-007197_1.txt,0.0,0,0,1,1,10-Q,24.627519142276995,2
959,20170505_10-Q_edgar_data_1430602_0001564590-17-008978_1.txt,0.0,1,1,1,0,10-Q,22.964756263920552,3
960,20150804_10-Q_edgar_data_766704_0000766704-15-000031_1.txt,0.0,1,1,0,0,10-Q,23.91596001826769,1
961,20161122_10-K_edgar_data_6281_0000006281-16-000097_1.txt,1.0,0,1,0,0,10-K,23.835115417378365,2
962,20160725_10-Q_edgar_data_1593538_0001193125-16-656576_1.txt,0.0,1,0,1,1,10-Q,22.225643545626465,1
963,20140502_10-Q_edgar_data_882835_0000882835-14-000020_1.txt,1.0,0,0,1,1,10-Q,23.345369984309706,2
964,20160728_10-Q_edgar_data_30625_0000030625-16-000163_1.txt,0.0,0,0,0,0,10-Q,22.585914043815364,2
965,20170804_10-K_edgar_data_319201_0000319201-17-000034_1.txt,1.0,1,1,1,1,10-K,23.357463843437444,2
966,20140813_10-K_edgar_data_721371_0000721371-14-000181_1.txt,0.0,0,0,1,1,10-K,23.909564836439387,7
